Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap;Cumulative Score;Stage Rank;Cut Line;Overall Cumulative Score
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Paul Atreides;72298;Dune - House Atreides;0;191;0;191;43;193;191
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Lady Jessica;68210;Dune - House Atreides;0;193;0;193;37;193;193
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Duncan Idaho;60189;Dune - House Atreides;0;194;0;194;36;193;194
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Gurney Halleck;64110;Dune - House Atreides;0;153;0;153;75;193;153
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Baron Harkonnen;72059;Dune - Harkonnen-Sardaukar;0;215;0;215;11;193;215
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;0;199;0;199;31;193;199
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Count Fenring;56078;Dune - Harkonnen-Sardaukar;0;206;0;206;21;193;206
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Glossu Rabban;74898;Dune - Harkonnen-Sardaukar;0;148;0;148;76;193;148
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Jean-Luc Picard;56338;Star Trek - Federation;0;203;0;203;24;193;203
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Spock;73526;Star Trek - Federation;0;212;0;212;15;193;212
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Benjamin Sisko;72541;Star Trek - Federation;0;177;0;177;60;193;177
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Kathryn Janeway;89565;Star Trek - Federation;0;141;0;141;79;193;141
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Worf;67335;Star Trek - Klingon-Romulan;0;222;0;222;6;193;222
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Gowron;52847;Star Trek - Klingon-Romulan;0;216;0;216;9;193;216
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Commander Sela;97823;Star Trek - Klingon-Romulan;0;182;0;182;53;193;182
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;General Chang;80108;Star Trek - Klingon-Romulan;0;200;0;200;30;193;200
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Commander Shepard;85142;Mass Effect - Alliance Crew;0;206;0;206;20;193;206
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Garrus Vakarian;58180;Mass Effect - Alliance Crew;0;201;0;201;28;193;201
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Liara T'Soni;74807;Mass Effect - Alliance Crew;0;192;0;192;41;193;192
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Tali'Zorah;55164;Mass Effect - Alliance Crew;0;177;0;177;61;193;177
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Illusive Man;86178;Mass Effect - Cerberus-Reapers;0;222;0;222;5;193;222
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Harbinger;69213;Mass Effect - Cerberus-Reapers;0;214;0;214;12;193;214
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Kai Leng;91198;Mass Effect - Cerberus-Reapers;0;182;0;182;54;193;182
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Saren Arterius;90535;Mass Effect - Cerberus-Reapers;0;183;0;183;52;193;183
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Roboute Guilliman;73700;Warhammer 40K - Imperium;0;178;0;178;59;193;178
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Marneus Calgar;87837;Warhammer 40K - Imperium;0;192;0;192;42;193;192
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Saint Celestine;62601;Warhammer 40K - Imperium;0;185;0;185;47;193;185
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Inquisitor Eisenhorn;96174;Warhammer 40K - Imperium;0;139;0;139;80;193;139
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;0;222;0;222;4;193;222
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Magnus the Red;53003;Warhammer 40K - Chaos;0;196;0;196;33;193;196
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Ahriman;93336;Warhammer 40K - Chaos;0;195;0;195;34;193;195
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Kharn the Betrayer;64935;Warhammer 40K - Chaos;0;168;0;168;65;193;168
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Mickey Mouse;68965;Disney Characters - Heroes;0;216;0;216;10;193;216
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Mulan;55229;Disney Characters - Heroes;0;204;0;204;23;193;204
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Simba;65256;Disney Characters - Heroes;0;185;0;185;48;193;185
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Moana;56619;Disney Characters - Heroes;0;167;0;167;66;193;167
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Maleficent;74911;Disney Characters - Villains;0;206;0;206;22;193;206
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Scar;68217;Disney Characters - Villains;0;193;0;193;38;193;193
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Ursula;79714;Disney Characters - Villains;0;180;0;180;56;193;180
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Jafar;91660;Disney Characters - Villains;0;163;0;163;68;193;163
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Luke Skywalker;91905;Star Wars - Jedi Order;1;230;0;468;2;389;468
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Obi-Wan Kenobi;57296;Star Wars - Jedi Order;1;192;0;350;62;389;350
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Ahsoka Tano;51639;Star Wars - Jedi Order;1;206;0;415;18;389;415
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Mace Windu;98598;Star Wars - Jedi Order;1;174;0;346;63;389;346
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Darth Vader;68024;Star Wars - Sith Empire;1;182;0;392;35;389;392
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Emperor Palpatine;66049;Star Wars - Sith Empire;1;198;0;400;27;389;400
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Darth Maul;64628;Star Wars - Sith Empire;1;208;0;394;32;389;394
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Count Dooku;59144;Star Wars - Sith Empire;1;158;0;337;67;389;337
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Gandalf;98265;Lord of the Rings - Free Peoples;1;230;0;439;7;389;439
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Aragorn;56717;Lord of the Rings - Free Peoples;1;206;0;389;40;389;389
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Legolas;94348;Lord of the Rings - Free Peoples;1;181;0;394;33;389;394
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Gimli;98540;Lord of the Rings - Free Peoples;1;154;0;311;76;389;311
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Sauron;85741;Lord of the Rings - Forces of Mordor;1;221;0;439;9;389;439
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Witch-king;55697;Lord of the Rings - Forces of Mordor;1;173;0;366;55;389;366
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Saruman;88698;Lord of the Rings - Forces of Mordor;1;191;0;394;34;389;394
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Uruk-hai Lurtz;77651;Lord of the Rings - Forces of Mordor;1;149;0;334;68;389;334
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Harry Potter;52082;Harry Potter - Order of the Phoenix;1;232;0;427;11;389;427
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Hermione Granger;51952;Harry Potter - Order of the Phoenix;1;209;0;445;5;389;445
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Albus Dumbledore;56140;Harry Potter - Order of the Phoenix;1;164;0;308;78;389;308
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Severus Snape;64328;Harry Potter - Order of the Phoenix;1;175;0;333;69;389;333
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Lord Voldemort;65247;Harry Potter - Death Eaters;1;212;0;415;19;389;415
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Bellatrix Lestrange;83118;Harry Potter - Death Eaters;1;192;0;379;49;389;379
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Lucius Malfoy;89453;Harry Potter - Death Eaters;1;173;0;342;64;389;342
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Barty Crouch Jr.;51739;Harry Potter - Death Eaters;1;156;0;310;77;389;310
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Jon Snow;86781;Game of Thrones - Stark-Targaryen Alliance;1;224;0;443;6;389;443
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Daenerys Targaryen;63031;Game of Thrones - Stark-Targaryen Alliance;1;221;0;402;25;389;402
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Arya Stark;96925;Game of Thrones - Stark-Targaryen Alliance;1;180;0;340;65;389;340
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Bran Stark;92590;Game of Thrones - Stark-Targaryen Alliance;1;156;0;301;80;389;301
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;1;214;0;420;15;389;420
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Jaime Lannister;85713;Game of Thrones - Lannister-Crown;1;196;0;392;37;389;392
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Tywin Lannister;77493;Game of Thrones - Lannister-Crown;1;218;0;411;21;389;411
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;The Mountain;64446;Game of Thrones - Lannister-Crown;1;170;0;339;66;389;339
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;1;204;0;391;38;389;391
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Mara Jade;88618;LucasArts Games - Jedi Knight Era;1;195;0;396;30;389;396
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Jaden Korr;68231;LucasArts Games - Jedi Knight Era;1;194;0;359;58;389;359
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Jan Ors;50425;LucasArts Games - Jedi Knight Era;1;182;0;361;57;389;361
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Guybrush Threepwood;99729;LucasArts Games - Monkey Island & Legacy;1;246;0;501;1;389;501
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;LeChuck;60463;LucasArts Games - Monkey Island & Legacy;1;198;0;412;20;389;412
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Elaine Marley;95753;LucasArts Games - Monkey Island & Legacy;1;191;0;374;51;389;374
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Manny Calavera;77696;LucasArts Games - Monkey Island & Legacy;1;150;0;307;79;389;307
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Paul Atreides;72298;Dune - House Atreides;1;194;0;385;43;389;385
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Lady Jessica;68210;Dune - House Atreides;1;189;0;382;45;389;382
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Duncan Idaho;60189;Dune - House Atreides;1;189;0;383;44;389;383
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Gurney Halleck;64110;Dune - House Atreides;1;170;0;323;70;389;323
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Baron Harkonnen;72059;Dune - Harkonnen-Sardaukar;1;185;0;400;26;389;400
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;1;201;0;400;28;389;400
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Count Fenring;56078;Dune - Harkonnen-Sardaukar;1;202;0;408;22;389;408
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Glossu Rabban;74898;Dune - Harkonnen-Sardaukar;1;168;0;316;73;389;316
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Jean-Luc Picard;56338;Star Trek - Federation;1;217;0;420;16;389;420
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Spock;73526;Star Trek - Federation;1;192;0;404;24;389;404
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Benjamin Sisko;72541;Star Trek - Federation;1;180;0;357;59;389;357
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Kathryn Janeway;89565;Star Trek - Federation;1;174;0;315;75;389;315
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Worf;67335;Star Trek - Klingon-Romulan;1;209;0;431;10;389;431
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Gowron;52847;Star Trek - Klingon-Romulan;1;223;0;439;8;389;439
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Commander Sela;97823;Star Trek - Klingon-Romulan;1;197;0;379;50;389;379
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;General Chang;80108;Star Trek - Klingon-Romulan;1;154;0;354;60;389;354
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Commander Shepard;85142;Mass Effect - Alliance Crew;1;216;0;422;14;389;422
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Garrus Vakarian;58180;Mass Effect - Alliance Crew;1;191;0;392;36;389;392
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Liara T'Soni;74807;Mass Effect - Alliance Crew;1;190;0;382;46;389;382
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Tali'Zorah;55164;Mass Effect - Alliance Crew;1;212;0;389;41;389;389
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Illusive Man;86178;Mass Effect - Cerberus-Reapers;1;234;0;456;3;389;456
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Harbinger;69213;Mass Effect - Cerberus-Reapers;1;211;0;425;12;389;425
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Kai Leng;91198;Mass Effect - Cerberus-Reapers;1;185;0;367;54;389;367
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Saren Arterius;90535;Mass Effect - Cerberus-Reapers;1;198;0;381;48;389;381
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Roboute Guilliman;73700;Warhammer 40K - Imperium;1;228;0;406;23;389;406
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Marneus Calgar;87837;Warhammer 40K - Imperium;1;207;0;399;29;389;399
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Saint Celestine;62601;Warhammer 40K - Imperium;1;188;0;373;52;389;373
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Inquisitor Eisenhorn;96174;Warhammer 40K - Imperium;1;176;0;315;74;389;315
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;1;226;0;448;4;389;448
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Magnus the Red;53003;Warhammer 40K - Chaos;1;185;0;381;47;389;381
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Ahriman;93336;Warhammer 40K - Chaos;1;176;0;371;53;389;371
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Kharn the Betrayer;64935;Warhammer 40K - Chaos;1;151;0;319;72;389;319
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Mickey Mouse;68965;Disney Characters - Heroes;1;209;0;425;13;389;425
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Mulan;55229;Disney Characters - Heroes;1;192;0;396;31;389;396
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Simba;65256;Disney Characters - Heroes;1;206;0;391;39;389;391
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Moana;56619;Disney Characters - Heroes;1;184;0;351;61;389;351
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Maleficent;74911;Disney Characters - Villains;1;211;0;417;17;389;417
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Scar;68217;Disney Characters - Villains;1;194;0;387;42;389;387
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Ursula;79714;Disney Characters - Villains;1;183;0;363;56;389;363
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Jafar;91660;Disney Characters - Villains;1;159;0;322;71;389;322
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Luke Skywalker;91905;Star Wars - Jedi Order;2;212;0;680;3;581;680
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Obi-Wan Kenobi;57296;Star Wars - Jedi Order;2;207;0;557;55;581;557
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Ahsoka Tano;51639;Star Wars - Jedi Order;2;199;0;614;22;581;614
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Mace Windu;98598;Star Wars - Jedi Order;2;175;0;521;63;581;521
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Darth Vader;68024;Star Wars - Sith Empire;2;204;0;596;34;581;596
2026;2026-09-18;The Nexus Bowl;tournament;Geek Masters Invitational;1;Qualifying;Emperor Palpatine;66049;Star Wars - Sith Empire;2;209;0;609;26;581;609
